theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-02-24,4.5200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-02-17,9.5900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-02-17,19.3500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-02-17,22.8400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-02-17,7.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-02-17,5.1600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-02-17,6.4900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-02-10,12.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-02-10,16.7300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-02-10,20.3900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-02-10,8.9400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-02-10,5.8800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-02-10,6.9200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-02-03,12.5400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-02-03,22.6400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-02-03,20.3400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-02-03,10.7800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-02-03,6.3700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-02-03,7.6200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-01-27,16.6100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-01-27,25.2600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-01-27,20.0500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-01-27,11.4900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-01-27,9.1800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-01-27,8.5700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-01-20,18.6300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-01-20,22.0800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-01-20,21.6400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-01-20,11.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-01-20,9.8700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-01-20,10.3700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-01-13,19.9600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-01-13,25.7400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-01-13,22.5700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-01-13,14.5300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-01-13,11.4000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-01-13,11.8400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2025,2025-01-06,19.1600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2025,2025-01-06,25.7000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2025,2025-01-06,20.2000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2025,2025-01-06,19.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2025,2025-01-06,15.4100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2025,2025-01-06,16.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-12-30,25.7400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-12-30,30.3400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-12-30,28.7700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-12-30,24.6400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-12-30,20.1400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-12-30,20.2600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-12-23,28.9500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-12-23,37.2000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-12-23,35.7500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-12-23,28.0900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-12-23,21.4000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-12-23,23.6100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-12-16,25.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-12-16,32.5900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-12-16,29.5600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-12-16,22.5100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-12-16,17.8900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-12-16,16.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-12-09,18.4800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-12-09,28.8300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-12-09,25.7100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-12-09,20.6100,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-12-09,13.1800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-12-09,15.6900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-12-02,12.5700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-12-02,23.0000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-12-02,20.0400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-12-02,16.4900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-12-02,11.8400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-12-02,12.1200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-11-25,7.8800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-11-25,18.1500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-11-25,15.0900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-11-25,11.8300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-11-25,7.4600,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-11-25,8.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-11-18,6.2800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-11-18,11.0200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-11-18,10.9300,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-11-18,7.8200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-11-18,5.3500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-11-18,4.6700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-11-11,4.5500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-11-11,10.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-11-11,6.5000,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-11-11,3.8700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-11-11,2.7900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-11-11,3.0500,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-11-04,2.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-11-04,8.1700,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-11-04,4.1900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-11-04,3.2200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-11-04,1.7200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-11-04,1.9900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-10-28,2.8400,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-10-28,6.1900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,15-44,default,2024,2024-10-28,3.8900,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,45-64,default,2024,2024-10-28,2.7800,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,65-79,default,2024,2024-10-28,1.9200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,80+,default,2024,2024-10-28,1.8200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,00-04,default,2024,2024-10-21,3.1200,False
infectious_disease,respiratory,Influenza,Nation,England,influenza_testing_positivityByWeek,all,05-14,default,2024,2024-10-21,7.2000,False
